3/6/2021 12:01:25 AM	38.8	33.2	28.5
3/6/2021 12:06:25 AM	38.0	32.2	27.5
3/6/2021 12:11:25 AM	37.8	31.0	26.4
3/6/2021 12:16:25 AM	36.7	29.5	24.9
3/6/2021 12:21:25 AM	36.4	29.3	23.9
3/6/2021 12:26:25 AM	37.5	29.0	23.7
3/6/2021 12:31:25 AM	38.6	29.5	23.7
3/6/2021 12:36:25 AM	39.3	30.1	23.9
3/6/2021 12:41:25 AM	34.9	28.7	23.5
3/6/2021 12:46:25 AM	36.5	28.9	23.4
3/6/2021 12:51:25 AM	37.3	28.5	22.6
3/6/2021 12:56:25 AM	34.6	27.9	22.2
3/6/2021 1:01:25 AM	34.7	27.4	21.8
3/6/2021 1:06:25 AM	32.4	26.8	21.6
3/6/2021 1:11:25 AM	32.3	26.5	21.3
3/6/2021 1:16:25 AM	34.6	26.5	21.1
3/6/2021 1:21:25 AM	34.9	26.6	21.3
3/6/2021 1:26:25 AM	32.4	26.7	21.4
3/6/2021 1:31:25 AM	34.3	27.4	21.9
3/6/2021 1:36:25 AM	35.5	28.3	22.2
3/6/2021 1:41:25 AM	37.0	28.7	22.2
3/6/2021 1:46:25 AM	36.0	28.7	21.8
3/6/2021 1:51:25 AM	36.6	29.1	21.9
3/6/2021 1:56:25 AM	37.9	29.0	21.7
3/6/2021 2:01:25 AM	38.0	29.6	21.7
3/6/2021 2:06:25 AM	38.2	29.5	21.9
3/6/2021 2:11:25 AM	37.0	29.6	21.9
3/6/2021 2:16:25 AM	40.8	30.9	22.4
3/6/2021 2:21:25 AM	39.3	30.9	22.9
3/6/2021 2:26:25 AM	37.5	30.4	23.6
3/6/2021 2:31:25 AM	37.3	30.3	23.5
3/6/2021 2:36:25 AM	35.7	29.4	23.1
3/6/2021 2:41:25 AM	35.5	28.0	22.1
3/6/2021 2:46:25 AM	37.2	29.6	22.9
3/6/2021 2:51:25 AM	36.0	30.4	23.8
3/6/2021 2:56:25 AM	34.1	28.6	22.2
3/6/2021 3:01:25 AM	38.5	29.7	22.1
3/6/2021 3:06:25 AM	34.3	27.2	20.7
3/6/2021 3:11:25 AM	32.3	26.2	19.7
3/6/2021 3:16:25 AM	35.7	26.2	19.3
3/6/2021 3:21:25 AM	33.7	25.5	19.1
3/6/2021 3:26:25 AM	31.5	25.5	19.1
3/6/2021 3:31:25 AM	34.1	26.3	19.6
3/6/2021 3:36:25 AM	34.8	27.0	20.0
3/6/2021 3:41:25 AM	33.3	27.3	20.3
3/6/2021 3:46:25 AM	34.4	27.7	20.6
3/6/2021 3:51:25 AM	36.1	27.9	21.0
3/6/2021 3:56:25 AM	35.2	28.3	21.2
3/6/2021 4:01:25 AM	35.6	28.2	21.3
3/6/2021 4:06:25 AM	35.4	28.3	21.3
3/6/2021 4:11:25 AM	36.3	28.7	21.3
3/6/2021 4:16:25 AM	35.1	28.8	21.6
3/6/2021 4:21:25 AM	35.5	29.0	21.7
3/6/2021 4:26:25 AM	35.9	29.0	21.7
3/6/2021 4:31:25 AM	35.5	29.0	21.9
3/6/2021 4:36:25 AM	34.9	28.9	21.8
3/6/2021 4:41:25 AM	35.9	29.4	21.9
3/6/2021 4:46:25 AM	36.2	29.4	22.1
3/6/2021 4:51:25 AM	37.2	29.6	22.2
3/6/2021 4:56:25 AM	36.4	29.7	22.3
3/6/2021 5:01:25 AM	36.6	30.0	22.5
3/6/2021 5:06:25 AM	37.9	30.8	22.7
3/6/2021 5:11:25 AM	38.6	31.0	23.1
3/6/2021 5:16:25 AM	38.9	31.0	23.0
3/6/2021 5:21:25 AM	39.3	31.5	23.5
3/6/2021 5:26:25 AM	40.5	31.6	23.5
3/6/2021 5:31:25 AM	41.9	32.3	23.6
3/6/2021 5:36:25 AM	40.1	32.1	24.0
3/6/2021 5:41:25 AM	42.2	32.8	24.4
3/6/2021 5:46:25 AM	39.1	31.9	24.1
3/6/2021 5:51:25 AM	39.8	32.8	24.7
3/6/2021 5:56:25 AM	41.2	32.4	24.4
3/6/2021 6:01:25 AM	40.8	32.7	24.7
3/6/2021 6:06:25 AM	40.2	31.7	24.1
3/6/2021 6:11:25 AM	39.1	30.9	23.8
3/6/2021 6:16:25 AM	40.1	31.7	23.9
3/6/2021 6:21:25 AM	39.8	31.8	24.4
3/6/2021 6:26:25 AM	38.0	31.1	24.0
3/6/2021 6:31:25 AM	39.0	32.3	24.7
3/6/2021 6:36:25 AM	40.4	31.4	24.1
3/6/2021 6:41:25 AM	38.9	31.9	24.6
