28/5/2021 12:03:11 AM	11.2	10.9	10.5
28/5/2021 12:08:11 AM	12.9	11.9	11.4
28/5/2021 12:13:11 AM	12.4	11.6	11.3
28/5/2021 12:18:11 AM	12.8	12.7	12.4
28/5/2021 12:23:11 AM	14.4	14.4	14.1
28/5/2021 12:28:11 AM	15.2	15.0	14.7
28/5/2021 12:33:11 AM	15.8	15.7	15.3
28/5/2021 12:38:11 AM	14.7	14.7	14.4
28/5/2021 12:43:11 AM	14.9	14.8	14.4
28/5/2021 12:48:11 AM	14.7	14.7	14.3
28/5/2021 12:53:11 AM	16.4	16.3	16.0
28/5/2021 12:58:11 AM	16.8	16.7	16.5
28/5/2021 1:03:11 AM	15.7	15.6	15.3
28/5/2021 1:08:11 AM	14.1	14.0	13.8
28/5/2021 1:13:11 AM	15.1	15.0	14.7
28/5/2021 1:18:11 AM	14.6	14.5	14.2
28/5/2021 1:23:11 AM	14.1	14.1	13.9
28/5/2021 1:28:11 AM	15.3	15.3	15.0
28/5/2021 1:33:11 AM	17.0	17.0	16.8
28/5/2021 1:38:11 AM	17.8	17.7	17.4
28/5/2021 1:43:11 AM	17.4	17.4	17.1
28/5/2021 1:48:11 AM	16.0	15.9	15.6
28/5/2021 1:53:11 AM	16.2	15.9	15.5
28/5/2021 1:58:11 AM	15.7	15.7	15.4
28/5/2021 2:03:11 AM	15.2	15.1	14.8
28/5/2021 2:08:11 AM	15.8	15.7	15.4
28/5/2021 2:13:11 AM	13.6	13.5	13.2
28/5/2021 2:18:11 AM	13.0	13.0	12.7
28/5/2021 2:23:11 AM	13.3	12.9	12.5
28/5/2021 2:28:11 AM	13.0	12.3	12.0
28/5/2021 2:33:11 AM	12.4	12.4	12.1
28/5/2021 2:38:11 AM	13.0	12.8	12.4
28/5/2021 2:43:11 AM	13.4	13.3	12.9
28/5/2021 2:48:11 AM	13.1	13.0	12.7
28/5/2021 2:53:11 AM	13.6	13.5	13.1
28/5/2021 2:58:11 AM	12.5	12.4	11.9
28/5/2021 3:03:11 AM	12.6	11.4	11.1
28/5/2021 3:08:11 AM	13.2	11.6	11.0
28/5/2021 3:13:11 AM	12.5	11.3	10.7
28/5/2021 3:18:11 AM	11.5	10.8	10.3
28/5/2021 3:23:11 AM	11.6	10.6	10.2
28/5/2021 3:28:11 AM	11.4	11.3	10.8
28/5/2021 3:33:11 AM	12.5	11.4	11.0
28/5/2021 3:38:11 AM	11.1	11.0	10.7
28/5/2021 3:43:11 AM	12.1	12.1	11.8
28/5/2021 3:48:11 AM	11.4	11.4	11.1
28/5/2021 3:53:11 AM	12.2	10.7	10.3
28/5/2021 3:58:11 AM	10.7	10.2	9.9
28/5/2021 4:03:11 AM	10.6	10.0	9.7
28/5/2021 4:08:11 AM	9.6	9.5	9.3
28/5/2021 4:13:11 AM	9.9	9.8	9.6
28/5/2021 4:18:11 AM	9.2	9.1	8.9
28/5/2021 4:23:11 AM	9.9	9.4	9.2
28/5/2021 4:28:11 AM	10.5	10.4	10.2
28/5/2021 4:33:11 AM	11.2	11.0	10.8
28/5/2021 4:38:11 AM	14.1	14.0	13.7
28/5/2021 4:43:11 AM	16.4	13.8	13.5
28/5/2021 4:48:11 AM	14.6	14.5	14.3
28/5/2021 4:53:11 AM	15.1	14.9	14.7
28/5/2021 4:58:11 AM	14.9	14.8	14.5
28/5/2021 5:03:11 AM	14.4	14.4	14.2
28/5/2021 5:08:11 AM	14.4	14.3	14.1
28/5/2021 5:13:11 AM	14.4	14.3	14.1
28/5/2021 5:18:11 AM	14.8	14.7	14.5
28/5/2021 5:23:11 AM	16.7	16.6	16.2
28/5/2021 5:28:11 AM	17.7	17.1	16.9
28/5/2021 5:33:11 AM	18.6	18.5	18.1
28/5/2021 5:38:11 AM	21.4	21.1	20.5
28/5/2021 5:43:11 AM	25.4	25.1	24.4
28/5/2021 5:48:11 AM	25.1	25.0	24.4
28/5/2021 5:53:11 AM	24.5	24.3	23.7
28/5/2021 5:58:11 AM	24.4	24.3	23.8
28/5/2021 6:03:11 AM	26.6	25.1	24.3
28/5/2021 6:08:11 AM	25.3	25.1	24.6
28/5/2021 6:13:11 AM	23.9	23.7	23.1
28/5/2021 6:18:11 AM	23.5	23.3	22.8
28/5/2021 6:23:11 AM	22.3	22.0	21.6
28/5/2021 6:28:11 AM	23.0	22.9	22.3
28/5/2021 6:33:11 AM	21.3	21.2	20.8
28/5/2021 6:38:11 AM	20.5	19.9	19.4
28/5/2021 6:43:11 AM	19.2	18.2	17.7
28/5/2021 6:48:11 AM	17.4	17.2	16.6
28/5/2021 6:53:11 AM	17.2	15.1	14.5
28/5/2021 6:58:11 AM	14.7	13.4	13.0
28/5/2021 7:03:11 AM	15.2	13.4	12.9
28/5/2021 7:08:11 AM	17.4	16.9	16.2
28/5/2021 7:13:11 AM	18.5	18.0	17.4
28/5/2021 7:18:11 AM	17.8	15.6	15.0
28/5/2021 7:23:11 AM	13.1	11.9	11.4
28/5/2021 7:28:11 AM	13.7	12.0	11.6
28/5/2021 7:33:11 AM	12.6	11.0	10.5
28/5/2021 7:38:11 AM	11.1	9.9	9.3
28/5/2021 7:43:11 AM	10.1	9.3	8.8
28/5/2021 7:48:11 AM	9.4	9.3	8.9
28/5/2021 7:53:11 AM	11.2	10.1	9.7
28/5/2021 7:58:11 AM	10.3	9.8	9.4
28/5/2021 8:03:11 AM	9.8	9.3	8.9
28/5/2021 8:08:11 AM	9.0	8.8	8.3
28/5/2021 8:13:11 AM	7.3	7.1	6.8
28/5/2021 8:18:11 AM	7.2	7.0	6.8
28/5/2021 8:23:11 AM	9.1	7.6	7.3
28/5/2021 8:28:11 AM	8.9	7.7	7.5
28/5/2021 8:33:11 AM	8.4	8.1	7.7
28/5/2021 8:38:11 AM	7.5	6.0	5.9
28/5/2021 8:43:11 AM	6.6	6.5	6.3
28/5/2021 8:48:11 AM	7.3	6.9	6.5
28/5/2021 8:53:11 AM	6.8	6.0	5.6
28/5/2021 8:58:11 AM	5.2	5.2	5.0
28/5/2021 9:03:11 AM	7.8	6.4	6.0
28/5/2021 9:08:11 AM	5.3	4.7	4.3
28/5/2021 9:13:11 AM	5.7	4.7	4.5
28/5/2021 9:18:11 AM	6.5	4.4	4.1
28/5/2021 9:23:11 AM	4.4	4.0	3.8
28/5/2021 9:28:11 AM	5.7	4.3	4.2
28/5/2021 9:33:11 AM	4.9	4.1	3.9
28/5/2021 9:38:11 AM	4.5	4.4	4.3
28/5/2021 9:43:11 AM	4.7	4.6	4.3
28/5/2021 9:48:11 AM	6.3	4.3	4.2
28/5/2021 9:53:11 AM	5.6	5.5	5.2
28/5/2021 9:58:11 AM	6.2	6.0	5.7
28/5/2021 10:03:11 AM	8.3	6.5	6.2
28/5/2021 10:08:11 AM	6.7	6.6	6.3
28/5/2021 10:13:11 AM	8.2	6.8	6.6
28/5/2021 10:18:11 AM	8.3	8.3	8.0
28/5/2021 10:23:11 AM	9.2	8.8	8.5
28/5/2021 10:28:11 AM	9.6	9.3	9.0
28/5/2021 10:33:11 AM	10.4	9.7	9.5
28/5/2021 10:38:11 AM	10.7	10.4	10.2
28/5/2021 10:43:11 AM	11.0	10.6	10.4
28/5/2021 10:48:11 AM	11.1	10.6	10.3
28/5/2021 10:53:11 AM	11.4	10.0	9.7
28/5/2021 10:58:11 AM	10.5	10.5	10.3
28/5/2021 11:03:11 AM	12.8	10.8	10.6
28/5/2021 11:08:11 AM	11.8	11.2	11.0
28/5/2021 11:13:11 AM	12.3	11.3	10.9
28/5/2021 11:18:11 AM	11.4	10.2	10.0
28/5/2021 11:23:11 AM	9.5	9.1	8.8
28/5/2021 11:28:11 AM	11.6	10.8	10.5
28/5/2021 11:33:11 AM	12.4	10.6	10.4
28/5/2021 11:38:11 AM	11.5	10.4	10.1
28/5/2021 11:43:11 AM	11.8	10.4	10.1
28/5/2021 11:48:11 AM	10.7	9.9	9.7
28/5/2021 11:53:11 AM	11.3	9.8	9.5
28/5/2021 11:58:11 AM	11.2	10.2	9.9
28/5/2021 12:03:11 PM	12.7	10.5	10.1
28/5/2021 12:08:11 PM	11.6	11.0	10.7
28/5/2021 12:13:11 PM	12.4	11.2	10.9
28/5/2021 12:18:11 PM	12.1	11.9	11.5
28/5/2021 12:23:11 PM	12.6	11.2	11.0
28/5/2021 12:28:11 PM	14.1	11.6	11.4
28/5/2021 12:33:11 PM	12.7	11.6	11.1
28/5/2021 12:38:11 PM	11.9	11.4	11.1
28/5/2021 12:43:11 PM	11.5	10.7	10.6
28/5/2021 12:48:11 PM	11.5	9.9	9.6
28/5/2021 12:53:11 PM	9.1	8.6	8.3
28/5/2021 12:58:11 PM	10.1	8.6	8.3
28/5/2021 1:03:11 PM	11.5	9.3	8.9
