29/5/2021 12:03:11 AM	19.5	19.5	19.3
29/5/2021 12:08:11 AM	19.9	19.8	19.7
29/5/2021 12:13:11 AM	19.7	19.7	19.5
29/5/2021 12:18:11 AM	19.5	19.5	19.4
29/5/2021 12:23:11 AM	19.8	19.8	19.6
29/5/2021 12:28:11 AM	19.7	19.7	19.5
29/5/2021 12:33:11 AM	19.8	19.8	19.7
29/5/2021 12:38:11 AM	20.0	20.0	19.9
29/5/2021 12:43:11 AM	20.0	20.0	19.8
29/5/2021 12:48:11 AM	20.3	20.3	20.0
29/5/2021 12:53:11 AM	19.3	19.3	19.2
29/5/2021 12:58:11 AM	19.0	18.9	18.8
29/5/2021 1:03:11 AM	18.9	18.8	18.7
29/5/2021 1:08:11 AM	22.1	19.2	19.0
29/5/2021 1:13:11 AM	18.5	18.5	18.3
29/5/2021 1:18:11 AM	18.2	18.2	18.0
29/5/2021 1:23:11 AM	18.1	18.0	17.9
29/5/2021 1:28:11 AM	18.6	18.6	18.4
29/5/2021 1:33:11 AM	18.9	18.9	18.7
29/5/2021 1:38:11 AM	19.1	19.1	18.9
29/5/2021 1:43:11 AM	19.5	19.4	19.2
29/5/2021 1:48:11 AM	19.0	18.9	18.8
29/5/2021 1:53:11 AM	18.7	18.7	18.5
29/5/2021 1:58:11 AM	18.2	18.2	18.1
29/5/2021 2:03:11 AM	18.3	18.3	18.2
29/5/2021 2:08:11 AM	18.5	18.5	18.2
29/5/2021 2:13:11 AM	18.5	18.5	18.3
29/5/2021 2:18:11 AM	18.7	18.7	18.5
29/5/2021 2:23:11 AM	18.2	18.1	18.0
29/5/2021 2:28:11 AM	18.2	17.9	17.8
29/5/2021 2:33:11 AM	18.0	18.0	17.9
29/5/2021 2:38:11 AM	20.0	20.0	19.9
29/5/2021 2:43:11 AM	20.8	20.7	20.6
29/5/2021 2:48:11 AM	19.9	19.9	19.7
29/5/2021 2:53:11 AM	18.6	18.6	18.5
29/5/2021 2:58:11 AM	17.4	17.4	17.3
29/5/2021 3:03:11 AM	17.8	17.8	17.7
29/5/2021 3:08:11 AM	16.9	16.9	16.8
29/5/2021 3:13:11 AM	17.4	17.4	17.3
29/5/2021 3:18:11 AM	18.7	18.0	17.7
29/5/2021 3:23:11 AM	17.4	17.4	17.2
29/5/2021 3:28:11 AM	17.2	17.2	17.0
29/5/2021 3:33:11 AM	17.8	17.8	17.7
29/5/2021 3:38:11 AM	18.1	18.1	18.0
29/5/2021 3:43:11 AM	16.6	16.6	16.5
29/5/2021 3:48:11 AM	16.3	16.3	16.2
29/5/2021 3:53:11 AM	16.1	16.1	16.1
29/5/2021 3:58:11 AM	16.3	16.3	16.2
29/5/2021 4:03:11 AM	16.5	16.5	16.4
29/5/2021 4:08:11 AM	16.4	16.4	16.3
29/5/2021 4:13:11 AM	16.4	16.4	16.3
29/5/2021 4:18:11 AM	16.1	16.1	16.1
29/5/2021 4:23:11 AM	16.1	16.1	16.1
29/5/2021 4:28:11 AM	16.1	16.1	16.0
29/5/2021 4:33:11 AM	15.9	15.9	15.8
29/5/2021 4:38:11 AM	15.7	15.6	15.6
