8/1/2021 12:03:08 AM	19.4	15.6	15.2
8/1/2021 12:08:08 AM	18.5	15.6	15.0
8/1/2021 12:13:08 AM	18.3	15.7	15.3
8/1/2021 12:18:08 AM	17.4	15.5	15.1
8/1/2021 12:23:08 AM	19.4	15.8	15.0
8/1/2021 12:28:08 AM	18.7	16.6	16.1
8/1/2021 12:33:08 AM	20.3	17.4	16.8
8/1/2021 12:38:08 AM	19.8	15.7	15.2
8/1/2021 12:43:08 AM	18.4	15.4	14.8
8/1/2021 12:48:08 AM	17.8	14.8	14.4
8/1/2021 12:53:08 AM	18.3	14.7	14.3
8/1/2021 12:58:08 AM	16.6	15.0	14.6
8/1/2021 1:03:08 AM	15.0	14.6	14.3
8/1/2021 1:08:08 AM	22.8	15.5	14.3
8/1/2021 1:13:08 AM	16.0	14.8	14.4
8/1/2021 1:18:08 AM	16.5	14.5	14.1
8/1/2021 1:23:08 AM	17.1	15.2	14.7
8/1/2021 1:28:08 AM	19.2	16.3	15.7
8/1/2021 1:33:08 AM	18.7	17.5	17.2
8/1/2021 1:38:08 AM	23.6	20.4	19.9
8/1/2021 1:43:08 AM	21.5	20.4	19.8
8/1/2021 1:48:08 AM	18.5	17.1	16.5
8/1/2021 1:53:08 AM	19.5	15.7	15.2
8/1/2021 1:58:08 AM	15.8	15.0	14.6
8/1/2021 2:03:08 AM	16.5	15.1	14.7
8/1/2021 2:08:08 AM	19.4	17.6	17.0
8/1/2021 2:13:08 AM	22.7	19.5	18.6
8/1/2021 2:18:08 AM	22.8	17.6	16.5
8/1/2021 2:23:08 AM	16.1	13.2	12.7
8/1/2021 2:28:08 AM	14.3	11.8	11.2
8/1/2021 2:33:08 AM	13.9	11.9	11.2
8/1/2021 2:38:08 AM	21.1	16.1	15.0
8/1/2021 2:43:08 AM	18.3	15.3	14.6
8/1/2021 2:48:08 AM	25.9	14.7	13.6
8/1/2021 2:53:08 AM	29.2	13.5	11.8
8/1/2021 2:58:08 AM	13.8	10.8	10.1
8/1/2021 3:03:08 AM	13.4	9.5	9.0
8/1/2021 3:08:08 AM	19.5	9.4	8.2
8/1/2021 3:13:08 AM	15.4	9.5	8.2
8/1/2021 3:18:08 AM	10.6	8.6	8.2
8/1/2021 3:23:08 AM	16.6	9.0	8.1
8/1/2021 3:28:08 AM	15.1	8.9	8.1
8/1/2021 3:33:08 AM	15.1	9.0	8.0
8/1/2021 3:38:08 AM	14.4	8.5	8.0
8/1/2021 3:43:08 AM	12.1	8.8	8.2
8/1/2021 3:48:08 AM	11.7	9.0	8.1
8/1/2021 3:53:08 AM	11.8	8.3	8.0
8/1/2021 3:58:08 AM	13.4	8.1	7.5
8/1/2021 4:03:08 AM	12.2	8.4	7.6
8/1/2021 4:08:08 AM	21.5	9.6	7.8
8/1/2021 4:13:08 AM	12.8	8.3	7.6
8/1/2021 4:18:08 AM	17.5	8.3	7.1
8/1/2021 4:23:08 AM	12.3	7.8	6.8
8/1/2021 4:28:08 AM	11.0	6.9	6.4
8/1/2021 4:33:08 AM	11.3	6.8	6.2
8/1/2021 4:38:08 AM	13.9	7.2	6.2
8/1/2021 4:43:08 AM	16.3	7.7	6.3
8/1/2021 4:48:08 AM	11.9	6.6	5.9
8/1/2021 4:53:08 AM	9.0	6.3	5.8
8/1/2021 4:58:08 AM	9.7	6.1	5.6
8/1/2021 5:03:08 AM	9.8	6.2	5.5
8/1/2021 5:08:08 AM	11.9	6.4	5.5
8/1/2021 5:13:08 AM	15.7	6.7	5.5
8/1/2021 5:18:08 AM	12.6	6.1	5.2
8/1/2021 5:23:08 AM	111.7	22.5	8.3
8/1/2021 5:28:08 AM	21.7	7.6	5.2
8/1/2021 5:33:08 AM	23.9	8.5	5.0
8/1/2021 5:38:08 AM	11.5	5.6	4.1
8/1/2021 5:43:08 AM	18.5	6.2	4.2
8/1/2021 5:48:08 AM	9.6	4.6	3.9
8/1/2021 5:53:08 AM	12.0	5.4	4.0
8/1/2021 5:58:08 AM	33.6	7.7	3.9
8/1/2021 6:03:08 AM	16.5	5.5	3.6
8/1/2021 6:08:08 AM	10.9	4.4	3.6
8/1/2021 6:13:08 AM	8.7	4.1	3.3
8/1/2021 6:18:08 AM	13.3	4.1	3.2
8/1/2021 6:23:08 AM	11.8	4.4	3.2
8/1/2021 6:28:08 AM	7.7	4.1	3.3
8/1/2021 6:33:08 AM	7.4	3.9	3.4
8/1/2021 6:38:08 AM	7.1	4.1	3.6
8/1/2021 6:43:08 AM	6.6	4.2	3.7
8/1/2021 6:48:08 AM	6.4	4.3	3.7
8/1/2021 6:53:08 AM	7.0	4.7	4.1
8/1/2021 6:58:08 AM	9.2	5.2	4.2
8/1/2021 7:03:08 AM	6.9	4.0	3.6
8/1/2021 7:08:08 AM	7.6	4.1	3.5
8/1/2021 7:13:08 AM	9.3	4.5	3.7
8/1/2021 7:18:08 AM	8.3	4.5	3.8
8/1/2021 7:23:08 AM	7.8	4.8	4.1
8/1/2021 7:28:08 AM	7.6	4.8	3.9
8/1/2021 7:33:08 AM	8.3	5.1	4.4
8/1/2021 7:38:08 AM	9.3	4.8	4.1
8/1/2021 7:43:08 AM	9.3	5.1	4.2
8/1/2021 7:48:08 AM	8.8	4.4	3.8
8/1/2021 7:53:08 AM	10.7	4.6	3.8
8/1/2021 7:58:08 AM	11.5	5.7	4.7
8/1/2021 8:03:08 AM	12.3	5.9	4.8
8/1/2021 8:08:08 AM	11.4	6.2	4.9
8/1/2021 8:13:08 AM	11.6	6.8	5.7
8/1/2021 8:18:08 AM	11.9	7.2	6.2
8/1/2021 8:23:08 AM	13.0	7.6	6.5
8/1/2021 8:28:08 AM	16.5	8.8	7.0
8/1/2021 8:33:08 AM	14.7	7.3	6.0
8/1/2021 8:38:08 AM	14.1	7.1	5.8
8/1/2021 8:43:08 AM	13.2	7.1	5.8
8/1/2021 8:48:08 AM	12.8	5.9	4.6
8/1/2021 8:53:08 AM	15.3	6.0	4.5
8/1/2021 8:58:08 AM	12.3	6.4	4.7
8/1/2021 9:03:08 AM	15.5	6.2	4.7
8/1/2021 9:08:08 AM	14.2	6.1	4.5
8/1/2021 9:13:08 AM	14.3	6.2	4.9
8/1/2021 9:18:08 AM	15.8	5.6	4.1
8/1/2021 9:23:08 AM	14.4	5.3	3.7
